EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TZ_CNT,TZ_INHOME_CNT,TZ_OUTHOME_CNT,TZ_INHOME_RATE,TZ_OUTHOME_RATE,TZ_CLOSE_CNT,TZ_OPEN_CNT,TZ_CLOSE_RATE,TZ_OPEN_RATE,TZ_BTBL_AVG,IS_TZ_ACTIVE,TZ_QY_FIRST_TIME,TZ_QY_END_TIME,TZ_FIRST_CLOSE_TIME
295130,[ 12098 377017],[1 1],[ 1.     0.825],[2002 2010],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.9125,1,2002-01,2010-01,2018-01
98522,[677433 669020],[1 0],[ 0.19  0.  ],[2015 2015],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.095,1,2015-01,2015-01,2018-01
327902,[696862],[1],[ 0.4],[2002],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.4,1,2002-01,2002-01,2007-01
65759,[713411 689608],[0 1],[ 1.  1.],[2011 2014],[ 2011.  2018.],2,1,1,0.5,0.5,1,1,0.5,0.5,1.0,1,2011-01,2014-01,2011-01
131294,[630818],[0],[ 0.51],[2011],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.51,1,2011-01,2011-01,2018-01
32990,[731458 671048 634445],[0 0 1],[ 0.1   1.    0.45],[2013 2015 2015],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.5166666666666667,1,2013-01,2015-01,2018-01
524512,[508104],[1],[ 0.99],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.99,1,2014-01,2014-01,2018-01
295141,[715446],[1],[ 1.],[1994],[ 2008.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,1,1994-01,1994-01,2008-01
65771,[727419 702382],[1 0],[ 1.  1.],[2010 2010],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,1.0,1,2010-01,2010-01,2018-01
65772,[676381 687317 679586 638818],[0 0 0 1],[ 0.15  0.01  0.49  0.51],[2009 2011 2011 2014],[ 2018.  2018.  2018.  2018.],4,1,3,0.25,0.75,0,4,0.0,1.0,0.29000000000000004,1,2009-01,2014-01,2018-01
131308,[729000],[1],[ 0.085],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.085,1,2009-01,2009-01,2018-01
131310,[697054 703462],[1 1],[ 0.2    0.064],[1994 1999],[ 2007.  2009.],2,2,0,1.0,0.0,2,0,1.0,0.0,0.132,1,1994-01,1999-01,2007-01
327918,[654679 677035 442617 628530 280767],[1 0 1 1 1],[ 1.   1.   0.8  0.1  1. ],[1994 2000 2000 2005 2010],[ 2018.  2018.  2018.  2009.  2018.],5,4,1,0.8,0.2,1,4,0.2,0.8,0.78,1,1994-01,2010-01,2018-01
131311,[723584 636112 738314 722496 628507 138563],[1 0 0 1 1 1],[ 0.11   0.01   0.177  0.294  0.049  0.6  ],[2004 2013 2014 2014 2014 2014],[ 2018.  2018.  2018.  2018.  2018.  2018.],6,4,2,0.6666666666666666,0.3333333333333333,0,6,0.0,1.0,0.20666666666666667,1,2004-01,2014-01,2018-01
229616,[714632 668011],[0 0],[ 0.7  0.9],[2004 2014],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.8,1,2004-01,2014-01,2018-01
360687,[678276],[0],[ 0.541],[2008],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.541,1,2008-01,2008-01,2018-01
229617,[643873],[0],[ 0.064],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.064,1,2013-01,2013-01,2018-01
262388,[709030 464147 706977],[1 1 0],[ 0.2    0.067  0.085],[2002 2005 2008],[ 2007.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,1,2,0.3333333333333333,0.6666666666666666,0.11733333333333335,1,2002-01,2008-01,2007-01
262389,[171950],[1],[ 1.],[2006],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2006-01,2006-01,2018-01
524534,[686553],[1],[ 0.5],[2002],[ 2008.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.5,1,2002-01,2002-01,2008-01
196854,[665187 731808],[0 0],[ 0.2  0.4],[2002 2005],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.30000000000000004,1,2002-01,2005-01,2018-01
393462,[459355 740344],[1 0],[ 0.99  1.  ],[2009 2014],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.995,1,2009-01,2014-01,2018-01
327926,[657605 666045 219411],[1 0 1],[ 0.029  1.     1.   ],[2010 2011 2012],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.6763333333333333,1,2010-01,2012-01,2018-01
196853,[734906 731566 672502 642695 634116],[0 0 0 0 0],[ 0.1   0.01  0.01  0.1   0.1 ],[2011 2011 2011 2011 2011],[ 2018.  2018.  2018.  2018.  2018.],5,0,5,0.0,1.0,0,5,0.0,1.0,0.064,1,2011-01,2011-01,2018-01
98551,[325394 298535 689441],[1 1 0],[ 0.952  0.952  0.952],[2013 2013 2014],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.9520000000000001,1,2013-01,2014-01,2018-01
327924,[722577 436373],[1 1],[ 0.003  0.5  ],[2013 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.2515,1,2013-01,2015-01,2018-01
253,[731534],[1],[ 0.7],[2004],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.7,1,2004-01,2004-01,2011-01
327927,[666842],[1],[ 0.333],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,1,2013-01,2013-01,2018-01
459008,[701350 134023 707484 726929  91814],[0 1 1 0 1],[ 0.698  0.605  0.65   1.     0.604],[2005 2007 2010 2011 2011],[ 2018.  2018.  2018.  2018.  2018.],5,3,2,0.6,0.4,0,5,0.0,1.0,0.7114,1,2005-01,2011-01,2018-01
196865,[520528 734989],[1 1],[ 0.5  0.4],[2013 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.45,1,2013-01,2014-01,2018-01
491782,[650870],[0],[ 0.075],[2000],[ 2004.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.075,1,2000-01,2000-01,2004-01
196872,[677174],[1],[ 0.75],[2004],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.75,1,2004-01,2004-01,2018-01
229641,[139010   9638 719323 681888 667341 735651 721346 693563 171224 162255],[1 1 0 0 0 0 1 0 1 1],[ 0.2    0.5    0.4    0.4    0.1    0.9    0.5    0.7    0.333  0.325],[2005 2005 2011 2011 2011 2012 2012 2012 2013 2014],[ 2018.  2018.  2014.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],10,5,5,0.5,0.5,1,9,0.1,0.9,0.4358000000000001,1,2005-01,2014-01,2018-01
262408,[671014],[0],[ 0.923],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.9229999999999999,1,2014-01,2014-01,2018-01
65803,[728298 347894],[1 1],[ 0.333  0.25 ],[2001 2013],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.2915,1,2001-01,2013-01,2018-01
164108,[651335],[1],[ 0.49],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.49,1,2010-01,2010-01,2018-01
524558,[651914],[1],[ 0.5],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2014-01,2014-01,2018-01
65807,[659883 626681],[0 0],[ 0.008  0.031],[2015 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.0195,1,2015-01,2015-01,2018-01
98578,"[689536 195256 625665 717244 732246 630042 671767 662040 623941 711336
 730494 739858 719770 719490 657959 716022 681639 657892 722836 664689
 644921 626585 647544]",[1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1],"[ 1.     1.     1.     1.     0.6    1.     1.     1.     0.3    1.     1.
  0.191  0.5    1.     0.6    0.49   0.988  1.     0.879  0.5    1.     1.
  1.   ]","[1994 1994 2000 2001 2003 2003 2004 2004 2004 2005 2006 2007 2008 2011 2011
 2012 2012 2012 2013 2013 2013 2013 2014]","[ 2018.  2018.  2014.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.]",23,6,17,0.2608695652173913,0.7391304347826086,1,22,0.043478260869565216,0.9565217391304348,0.8281739130434782,1,1994-01,2014-01,2018-01
524563,[643959 702157 701136 633352],[0 0 0 0],[ 1.  1.  1.  1.],[2010 2015 2015 2015],[ 2018.  2018.  2018.  2018.],4,0,4,0.0,1.0,0,4,0.0,1.0,1.0,1,2010-01,2015-01,2018-01
164116,[690502],[0],[ 0.66],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.66,1,2013-01,2013-01,2018-01
295189,[716304 675153 359237 664158 627775 650500 723652],[1 1 1 0 1 0 0],[ 0.5    0.5    0.95   0.8    0.8    0.983  0.8  ],[2001 2001 2001 2003 2005 2007 2013],[ 2018.  2018.  2018.  2006.  2018.  2018.  2018.],7,4,3,0.5714285714285714,0.42857142857142855,1,6,0.14285714285714285,0.8571428571428571,0.7618571428571428,1,2001-01,2013-01,2018-01
426264,[733833],[1],[ 0.1],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,1,2000-01,2000-01,2018-01
491801,[722361 705172],[1 1],[ 0.25   0.333],[2015 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.2915,1,2015-01,2015-01,2018-01
393500,[363493 720737 738262],[1 0 0],[ 0.894  0.035  0.333],[1997 2001 2002],[ 2018.  2006.  2005.],3,1,2,0.3333333333333333,0.6666666666666666,2,1,0.6666666666666666,0.3333333333333333,0.4206666666666667,1,1997-01,2002-01,2018-01
524572,[392205],[1],[ 1.],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
393504,[320037],[1],[ 0.667],[2001],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.667,1,2001-01,2001-01,2018-01
65824,[709603 653166  77597 715995 460199],[1 1 1 1 1],[ 0.8  0.8  0.6  0.6  0.6],[2001 2002 2003 2004 2005],[ 2018.  2018.  2018.  2018.  2018.],5,5,0,1.0,0.0,0,5,0.0,1.0,0.68,1,2001-01,2005-01,2018-01
459040,[642377],[1],[ 0.51],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.51,1,2015-01,2015-01,2018-01
524580,"[203383 212194 193602 631306 734725 697854 717039 704584 638647 629643
 739703 392128 389265 420549 707425 679258 433966 390637 627516 711774
 703197 204462 737311 701897 670552 267197 638808 392835 400897 703350
 737328 340999 643450 665177  41516 715292 248072 450150 648616 212673
 739103  63195 646548]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]","[ 0.1    1.     1.     1.     1.     0.978  1.     1.     1.     0.115  1.
  1.     1.     1.     0.898  1.     1.     1.     1.     0.75   1.     1.
  0.139  0.248  0.8    1.     0.8    0.037  1.     0.426  0.481  0.054
  0.75   0.533  0.5    0.277  1.     0.5    0.34   1.     1.     1.     1.   ]","[1980 1981 1981 1982 1984 1984 1985 1986 1986 1988 1989 1989 1989 1991 1992
 1992 1992 1992 1993 1993 1993 1993 1994 1995 1997 1997 1998 1999 2000 2001
 2001 2001 2002 2002 2002 2003 2004 2005 2006 2007 2008 2009 2013]","[ 2018.  2018.  2018.  2008.  2018.  2018.  2018.  2012.  2018.  2018.
  2009.  2018.  2018.  2018.  2009.  2012.  2018.  2018.  2009.  2018.
  2018.  2018.  2018.  2011.  2014.  2018.  2018.  2018.  2018.  2011.
  2018.  2018.  2010.  2018.  2018.  2008.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.]",43,43,0,1.0,0.0,11,32,0.2558139534883721,0.7441860465116279,0.7610697674418604,1,1980-01,2013-01,2018-01
393510,[661397 680592],[1 0],[ 0.167  0.1  ],[2003 2006],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.1335,1,2003-01,2006-01,2018-01
164135,[634760],[1],[ 0.5],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2007-01,2007-01,2018-01
65835,"[672908 720058 673916 673207 633741 726337 639641 408987 716650 712642
 693951 662154 636983 299278  84250]",[0 0 1 0 0 0 0 1 1 0 0 0 1 1 1],"[ 0.9    0.9    0.9    0.9    0.9    0.9    0.9    0.49   0.99   0.9    0.019
  0.51   0.9    0.1    1.   ]",[2009 2010 2010 2011 2011 2012 2012 2014 2015 2015 2015 2015 2015 2015 2015],"[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.]",15,6,9,0.4,0.6,0,15,0.0,1.0,0.7472666666666667,1,2009-01,2015-01,2018-01
393516,[686667],[1],[ 0.7],[1994],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.7,1,1994-01,1994-01,2011-01
229677,[518187],[1],[ 0.053],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.053,1,2010-01,2010-01,2018-01
524590,[664175 369916],[1 1],[ 0.48  0.4 ],[1994 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.44,1,1994-01,2014-01,2018-01
196912,[671569],[0],[ 0.091],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.091,1,2012-01,2012-01,2018-01
229680,[638993],[0],[ 1.],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
131380,[656914 319841  93088],[1 1 1],[ 1.  1.  1.],[1994 2010 2010],[ 2011.  2018.  2018.],3,3,0,1.0,0.0,1,2,0.3333333333333333,0.6666666666666666,1.0,1,1994-01,2010-01,2011-01
491830,[712194],[1],[ 1.],[1999],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,1999-01,1999-01,2018-01
164151,[73549],[1],[ 0.3],[2004],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1,2004-01,2004-01,2018-01
360760,"[671343 684538  33235 677276 665417 640961 665456 153871 633998 626034
 365890 338213 737156 724592 710372 672246 664574 663291 187920 656567
 655331 644687 642860 623668]",[1 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0],"[ 0.6    0.65   0.51   0.75   0.6    0.5    0.55   0.8    0.292  0.4    0.381
  0.6    0.4    0.7    0.55   0.8    0.499  0.58   1.     1.     0.671
  0.667  0.51   0.7  ]","[2003 2005 2010 2011 2011 2011 2012 2012 2013 2013 2013 2013 2014 2014 2014
 2014 2014 2014 2014 2015 2015 2015 2015 2015]","[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.]",24,13,11,0.5416666666666666,0.4583333333333333,0,24,0.0,1.0,0.6129166666666667,1,2003-01,2015-01,2018-01
33081,[678140  12459],[1 1],[ 0.1  0. ],[2001 2001],[ 2007.  2018.],2,2,0,1.0,0.0,1,1,0.5,0.5,0.05,1,2001-01,2001-01,2007-01
196923,"[713870 691728 279577 733076 729745 738296 673292 647195 675803 650119
 643967 361277]",[1 0 1 1 1 0 1 0 0 0 1 1],"[ 1.     0.51   0.5    1.     0.083  0.653  1.     0.54   1.     0.964  0.2
  1.   ]",[1983 1986 1991 1993 1994 1999 2000 2000 2001 2002 2007 2008],"[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.]",12,7,5,0.5833333333333334,0.4166666666666667,0,12,0.0,1.0,0.7041666666666666,1,1983-01,2008-01,2018-01
229692,[664947],[1],[ 1.],[1993],[ 2013.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,1,1993-01,1993-01,2013-01
319,"[ 64416 648968 629347 681292 635506 628429 475673 674299 629168 738443
 696243  20400 670780 658694 718533 736168 661181 505118  61806 664086
 698274 687415 424474 680013 648046 638521 216061  18310 713181  54232
 720766 676258 379728]",[1 1 0 1 0 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 0 1 1 0 1 0 1 1],"[ 1.     0.41   0.212  1.     1.     1.     1.     1.     0.304  0.233
  0.535  0.451  0.398  0.152  0.094  0.9    0.091  0.254  0.2    0.8    0.722
  0.168  0.42   0.3    0.833  0.152  1.     0.444  0.721  0.25   1.     0.25
  0.599]","[1982 1983 1984 1985 1985 1985 1989 1990 1992 1993 1993 1994 1997 1997 2000
 2001 2001 2003 2005 2006 2007 2009 2009 2012 2012 2012 2012 2012 2013 2013
 2014 2014 2014]","[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2014.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.]",33,18,15,0.5454545454545454,0.45454545454545453,1,32,0.030303030303030304,0.9696969696969697,0.5422121212121213,1,1982-01,2014-01,2018-01
393536,[706224 663771 667182 646656 630497 641747 523349 687501 356557 444551],[0 1 1 0 1 1 1 0 1 1],[ 0.039  0.5    0.995  0.75   1.     0.231  0.5    1.     1.     0.5  ],[2009 2009 2010 2010 2010 2011 2012 2014 2014 2015],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],10,7,3,0.7,0.3,0,10,0.0,1.0,0.6515000000000001,1,2009-01,2015-01,2018-01
459071,[662554 407227],[1 1],[ 0.52  0.8 ],[2010 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.66,1,2010-01,2015-01,2018-01
295234,[716487],[0],[ 0.25],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.25,1,2014-01,2014-01,2018-01
524611,[676444 139484 697281],[1 1 1],[ 1.  1.  1.],[1988 1991 1993],[ 2018.  2018.  2015.],3,3,0,1.0,0.0,1,2,0.3333333333333333,0.6666666666666666,1.0,1,1988-01,1993-01,2018-01
164163,[728292 695732 715623 712409 636966 341118 139564],[1 0 1 1 0 1 1],[ 0.51   0.416  0.99   0.1    0.125  0.022  0.017],[2011 2014 2014 2014 2014 2014 2014],[ 2013.  2015.  2018.  2018.  2018.  2018.  2018.],7,5,2,0.7142857142857143,0.2857142857142857,2,5,0.2857142857142857,0.7142857142857143,0.3114285714285714,1,2011-01,2014-01,2013-01
229701,[733387],[1],[ 0.5],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2011-01,2011-01,2018-01
33093,[ 43998 709406 685275 140129  80517],[1 0 1 1 1],[ 0.2    0.6    0.5    0.579  0.556],[2014 2015 2015 2015 2015],[ 2018.  2018.  2018.  2018.  2018.],5,4,1,0.8,0.2,0,5,0.0,1.0,0.487,1,2014-01,2015-01,2018-01
426308,[685652],[0],[ 0.4],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.4,1,2015-01,2015-01,2018-01
459080,"[317658 697940 685601 670083 660913 656175 630402 664305 644071 730588
 670204 643214 634739 720513 699670 659853]",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],"[ 1.    1.    1.    0.49  0.9   1.    1.    1.    1.    1.    1.    1.    1.
  1.    1.    0.2 ]","[2009 2010 2011 2011 2012 2012 2012 2013 2013 2014 2014 2014 2014 2015 2015
 2015]","[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.]",16,2,14,0.125,0.875,0,16,0.0,1.0,0.911875,1,2009-01,2015-01,2018-01
98633,[286600 448758 454494],[1 1 1],[ 1.  1.  1.],[2000 2004 2014],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,1.0,1,2000-01,2014-01,2018-01
295242,[169486],[1],[ 0.2],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,1,2013-01,2013-01,2018-01
393547,[641333 681114],[0 0],[ 0.35  0.95],[1993 2012],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.6499999999999999,1,1993-01,2012-01,2018-01
524624,[654508],[1],[ 0.35],[2012],[ 2015.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.35,1,2012-01,2012-01,2015-01
459089,[646456],[1],[ 1.],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2005-01,2005-01,2018-01
426321,[682043],[0],[ 1.],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
196949,[727354],[1],[ 0.6],[2005],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.6,1,2005-01,2005-01,2011-01
65878,[644592],[0],[ 0.8],[1990],[ 2005.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.8,1,1990-01,1990-01,2005-01
393562,[647086],[1],[ 0.9],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.9,1,2013-01,2013-01,2018-01
328029,[720175],[1],[ 0.8],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,1,2015-01,2015-01,2018-01
295263,[731557],[1],[ 0.3],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1,2015-01,2015-01,2018-01
426338,[475593],[1],[ 0.05],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.05,1,2014-01,2014-01,2018-01
196963,[631526],[1],[ 0.5],[2001],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2001-01,2001-01,2018-01
262500,[399890],[1],[ 1.],[1995],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,1995-01,1995-01,2018-01
524644,[678465],[0],[ 0.932],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.932,1,2014-01,2014-01,2018-01
262502,[716208 453475 346803 689535 690590 724119 630349],[0 1 1 1 0 0 1],[ 0.021  1.     0.5    0.4    0.4    1.     1.   ],[2001 2010 2011 2012 2014 2015 2015],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.],7,4,3,0.5714285714285714,0.42857142857142855,0,7,0.0,1.0,0.6172857142857142,1,2001-01,2015-01,2018-01
295271,[630954 463613 722041],[0 1 1],[ 0.95  0.3   0.3 ],[1999 2009 2014],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.5166666666666667,1,1999-01,2014-01,2018-01
328040,[634931],[0],[ 1.],[2007],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2007-01,2007-01,2018-01
65891,[401907],[1],[ 0.81],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.81,1,2014-01,2014-01,2018-01
65892,[641965],[1],[ 0.3],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1,2015-01,2015-01,2018-01
426349,[638241 729767 722403],[0 0 1],[ 0.49  1.    1.  ],[2013 2014 2014],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.8300000000000001,1,2013-01,2014-01,2018-01
98670,[624529],[0],[ 0.25],[1998],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.25,1,1998-01,1998-01,2018-01
295279,[701171],[1],[ 0.625],[2004],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.625,1,2004-01,2004-01,2018-01
13099,[371603],[1],[ 0.191],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.191,1,2013-01,2013-01,2018-01
33138,[185028],[1],[ 0.319],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.319,1,2014-01,2014-01,2018-01
131447,[713888 682485 235741],[0 0 1],[ 1.    0.51  0.51],[2003 2004 2014],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.6733333333333333,1,2003-01,2014-01,2018-01
360824,[667796 682806  94971 384713 633570 711092 361448 685113 676617 635120],[1 1 1 1 1 0 1 0 0 0],[ 1.     1.     0.058  1.     1.     0.8    1.     1.     1.     0.9  ],[1988 2001 2002 2004 2005 2005 2005 2006 2007 2012],[ 2009.  2014.  2018.  2018.  2012.  2018.  2018.  2018.  2018.  2018.],10,6,4,0.6,0.4,3,7,0.3,0.7,0.8757999999999999,1,1988-01,2012-01,2009-01
262520,[649425],[0],[ 1.],[2009],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2009-01,2009-01,2018-01
360830,[106724],[1],[ 0.5],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2014-01,2014-01,2018-01
295300,[324787 707998 441074 725041 686008 739811 736742 652632],[1 1 1 0 0 0 1 0],[ 1.     0.033  0.2    0.8    0.6    1.     0.6    0.1  ],[2003 2006 2012 2013 2013 2014 2014 2015],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],8,4,4,0.5,0.5,0,8,0.0,1.0,0.541625,1,2003-01,2015-01,2018-01
393,[657889],[1],[ 0.307],[2010],[ 2015.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.307,1,2010-01,2010-01,2015-01
360843,[652998],[1],[ 1.],[1994],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,1994-01,1994-01,2018-01
397,[81378],[1],[ 0.017],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.017,1,2014-01,2014-01,2018-01
524690,[670456 682604 724791 690539],[0 0 1 1],[ 0.017  0.009  0.031  0.006],[2002 2003 2005 2007],[ 2018.  2018.  2018.  2018.],4,2,2,0.5,0.5,0,4,0.0,1.0,0.01575,1,2002-01,2007-01,2018-01
405,[715778],[0],[ 0.4],[1979],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.4,1,1979-01,1979-01,2018-01
262549,[695754 125866 666439 712449 635274 395913],[1 1 1 1 1 1],[ 1.  1.  1.  1.  1.  1.],[1992 1992 1993 1993 1993 1993],[ 2018.  2018.  2007.  2018.  2018.  2018.],6,6,0,1.0,0.0,1,5,0.16666666666666666,0.8333333333333334,1.0,1,1992-01,1993-01,2018-01
65942,[211786],[1],[ 0.111],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.111,1,2014-01,2014-01,2018-01
393624,[628458 697863 702936 732576],[0 0 1 0],[ 0.95  0.45  0.51  0.51],[2002 2005 2009 2009],[ 2018.  2018.  2014.  2018.],4,1,3,0.25,0.75,1,3,0.25,0.75,0.605,1,2002-01,2009-01,2018-01
360857,[634542],[0],[ 0.333],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.33299999999999996,1,2013-01,2013-01,2018-01
360860,[381915 713578 519010],[1 1 1],[ 0.1  0.2  0.5],[2010 2014 2015],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.26666666666666666,1,2010-01,2015-01,2018-01
