EID,WZCODE,RECRNUM,RECDATE,RECRUIT_CNT,RECRUIT_WZCODE_CNT,RECRUIT_RECRNUM_AVG,RECRUIT_RECRNUM_SUM,RECRUIT_RECRNUM_MAX,RECRUIT_RECRNUM_MIN,RECRUIT_FIRST_TIME,RECRUIT_END_TIME
98578.0,['ZP01'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
491799.0,['ZP02'],[ 16.],['2015-07'],1,1,16.0,16.0,16.0,16.0,2015-07,2015-07
459032.0,['ZP03' 'ZP02'],[ 25.65832396  26.        ],['2014-09' '2015-03'],2,2,25.82916197975253,51.65832395950506,26.0,25.65832395950506,2014-09,2015-03
229657.0,['ZP02'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
426266.0,['ZP02'],[ 1.],['2015-02'],1,1,1.0,1.0,1.0,1.0,2015-02,2015-02
131356.0,['ZP03' 'ZP01' 'ZP02'],[ 25.65832396   2.          14.        ],['2014-10' '2015-01' '2015-08'],3,3,13.886107986501687,41.65832395950506,25.65832395950506,2.0,2014-10,2015-08
98588.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
491804.0,['ZP02' 'ZP03' 'ZP01'],[  7.  30.   5.],['2015-08' '2015-08' '2015-08'],3,3,14.0,42.0,30.0,5.0,2015-08,2015-08
491807.0,['ZP02'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
524572.0,['ZP03' 'ZP02'],[ 15.  19.],['2015-08' '2015-08'],2,2,17.0,34.0,19.0,15.0,2015-08,2015-08
164129.0,['ZP03'],[ 3.],['2015-03'],1,1,3.0,3.0,3.0,3.0,2015-03,2015-03
33054.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
524580.0,['ZP03' 'ZP01'],[ 25.65832396   5.        ],['2014-11' '2015-08'],2,2,15.32916197975253,30.65832395950506,25.65832395950506,5.0,2014-11,2015-08
98597.0,['ZP01' 'ZP03'],[  1.  15.],['2015-08' '2015-08'],2,2,8.0,16.0,15.0,1.0,2015-08,2015-08
459047.0,['ZP02'],[ 5.],['2015-06'],1,1,5.0,5.0,5.0,5.0,2015-06,2015-06
393512.0,['ZP03'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
459050.0,['ZP02'],[ 18.],['2015-05'],1,1,18.0,18.0,18.0,18.0,2015-05,2015-05
426283.0,['ZP02'],[ 2.],['2015-03'],1,1,2.0,2.0,2.0,2.0,2015-03,2015-03
98604.0,['ZP01' 'ZP03'],[ 25.65832396  43.        ],['2014-10' '2015-08'],2,2,34.32916197975253,68.65832395950505,43.0,25.65832395950506,2014-10,2015-08
131371.0,['ZP03'],[ 8.],['2015-06'],1,1,8.0,8.0,8.0,8.0,2015-06,2015-06
459055.0,['ZP02'],[ 7.],['2015-08'],1,1,7.0,7.0,7.0,7.0,2015-08,2015-08
229680.0,['ZP03'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
304.0,['ZP03'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
360754.0,['ZP01' 'ZP02'],[ 25.65832396  17.        ],['2014-12' '2015-07'],2,2,21.32916197975253,42.65832395950506,25.65832395950506,17.0,2014-12,2015-07
491827.0,['ZP01'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
524596.0,['ZP03'],[ 10.],['2015-08'],1,1,10.0,10.0,10.0,10.0,2015-08,2015-08
393528.0,['ZP01' 'ZP02'],[ 5.  2.],['2015-06' '2015-06'],2,2,3.5,7.0,5.0,2.0,2015-06,2015-06
33081.0,['ZP03'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
360760.0,['ZP03' 'ZP02'],[  49.  100.],['2015-08' '2015-08'],2,2,74.5,149.0,100.0,49.0,2015-08,2015-08
196923.0,['ZP01' 'ZP02'],[ 25.65832396  21.        ],['2014-12' '2015-06'],2,2,23.32916197975253,46.65832395950506,25.65832395950506,21.0,2014-12,2015-06
459071.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396  27.          54.        ],['2014-10' '2015-08' '2015-08'],3,3,35.55277465316835,106.65832395950505,54.0,25.65832395950506,2014-10,2015-08
319.0,['ZP01'],[ 3.],['2015-05'],1,1,3.0,3.0,3.0,3.0,2015-05,2015-05
131393.0,['ZP01'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
131394.0,['ZP03'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
164163.0,['ZP01'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
98625.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
229701.0,['ZP02'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
295233.0,['ZP02' 'ZP03'],[ 20.   8.],['2015-03' '2015-06'],2,2,14.0,28.0,20.0,8.0,2015-03,2015-06
524615.0,['ZP03' 'ZP02'],[  27.  112.],['2015-01' '2015-07'],2,2,69.5,139.0,112.0,27.0,2015-01,2015-07
524614.0,['ZP03'],[ 3.],['2015-03'],1,1,3.0,3.0,3.0,3.0,2015-03,2015-03
459081.0,['ZP01' 'ZP03'],[ 25.65832396   1.        ],['2014-11' '2015-06'],2,2,13.32916197975253,26.65832395950506,25.65832395950506,1.0,2014-11,2015-06
196938.0,['ZP03' 'ZP01' 'ZP02'],[ 25.65832396   1.          19.        ],['2014-10' '2015-06' '2015-08'],3,3,15.21944131983502,45.65832395950506,25.65832395950506,1.0,2014-10,2015-08
65861.0,['ZP03'],[ 8.],['2015-03'],1,1,8.0,8.0,8.0,8.0,2015-03,2015-03
459080.0,['ZP03' 'ZP02'],[ 29.  61.],['2015-05' '2015-08'],2,2,45.0,90.0,61.0,29.0,2015-05,2015-08
491850.0,['ZP03'],[ 5.],['2015-05'],1,1,5.0,5.0,5.0,5.0,2015-05,2015-05
426321.0,['ZP03' 'ZP02' 'ZP01'],[  87.  131.    4.],['2015-08' '2015-08' '2015-08'],3,3,74.0,222.0,131.0,4.0,2015-08,2015-08
196947.0,['ZP03'],[ 1.],['2015-05'],1,1,1.0,1.0,1.0,1.0,2015-05,2015-05
229715.0,['ZP02'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
426327.0,['ZP02' 'ZP03'],[ 2.  2.],['2015-01' '2015-01'],2,2,2.0,4.0,2.0,2.0,2015-01,2015-01
98649.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396  54.          44.        ],['2014-09' '2015-08' '2015-08'],3,3,41.21944131983502,123.65832395950505,54.0,25.65832395950506,2014-09,2015-08
295260.0,['ZP01' 'ZP02'],[  6.  94.],['2015-03' '2015-08'],2,2,50.0,100.0,94.0,6.0,2015-03,2015-08
98652.0,['ZP02'],[ 3.],['2015-07'],1,1,3.0,3.0,3.0,3.0,2015-07,2015-07
65886.0,['ZP02'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
491871.0,['ZP02'],[ 1.],['2015-01'],1,1,1.0,1.0,1.0,1.0,2015-01,2015-01
459104.0,['ZP02'],[ 12.],['2015-08'],1,1,12.0,12.0,12.0,12.0,2015-08,2015-08
459102.0,['ZP02'],[ 23.],['2015-08'],1,1,23.0,23.0,23.0,23.0,2015-08,2015-08
65891.0,['ZP01' 'ZP03'],[ 25.65832396  10.        ],['2014-12' '2015-08'],2,2,17.82916197975253,35.65832395950506,25.65832395950506,10.0,2014-12,2015-08
229732.0,['ZP01'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
262500.0,['ZP01' 'ZP02'],[ 25.65832396  17.        ],['2014-12' '2015-08'],2,2,21.32916197975253,42.65832395950506,25.65832395950506,17.0,2014-12,2015-08
131430.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396  26.          10.        ],['2014-10' '2015-08' '2015-08'],3,3,20.552774653168353,61.65832395950506,26.0,10.0,2014-10,2015-08
426342.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
164198.0,['ZP02' 'ZP03'],[ 9.  9.],['2015-02' '2015-03'],2,2,9.0,18.0,9.0,9.0,2015-02,2015-03
65893.0,['ZP02'],[ 29.],['2015-07'],1,1,29.0,29.0,29.0,29.0,2015-07,2015-07
393573.0,['ZP02'],[ 20.],['2015-08'],1,1,20.0,20.0,20.0,20.0,2015-08,2015-08
131435.0,['ZP02'],[ 109.],['2015-05'],1,1,109.0,109.0,109.0,109.0,2015-05,2015-05
459110.0,['ZP03'],[ 13.],['2015-08'],1,1,13.0,13.0,13.0,13.0,2015-08,2015-08
426349.0,['ZP02'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
360818.0,['ZP02'],[ 1.],['2015-08'],1,1,1.0,1.0,1.0,1.0,2015-08,2015-08
374.0,['ZP03' 'ZP02'],[   5.  264.],['2015-06' '2015-08'],2,2,134.5,269.0,264.0,5.0,2015-06,2015-08
131447.0,['ZP01' 'ZP02'],[ 25.65832396  23.        ],['2014-10' '2015-08'],2,2,24.32916197975253,48.65832395950506,25.65832395950506,23.0,2014-10,2015-08
360824.0,['ZP03' 'ZP02'],[ 14.  26.],['2015-08' '2015-08'],2,2,20.0,40.0,26.0,14.0,2015-08,2015-08
262521.0,['ZP03'],[ 9.],['2015-02'],1,1,9.0,9.0,9.0,9.0,2015-02,2015-02
459130.0,['ZP02'],[ 2.],['2015-07'],1,1,2.0,2.0,2.0,2.0,2015-07,2015-07
393594.0,['ZP02'],[ 22.],['2015-08'],1,1,22.0,22.0,22.0,22.0,2015-08,2015-08
295292.0,['ZP02'],[ 20.],['2015-08'],1,1,20.0,20.0,20.0,20.0,2015-08,2015-08
262525.0,['ZP03'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
65919.0,['ZP02' 'ZP03'],[ 1.  6.],['2015-03' '2015-05'],2,2,3.5,7.0,6.0,1.0,2015-03,2015-05
491904.0,['ZP03'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
65923.0,['ZP02'],[ 2.],['2015-01'],1,1,2.0,2.0,2.0,2.0,2015-01,2015-01
295300.0,['ZP03' 'ZP02' 'ZP01'],[ 13.  29.   9.],['2015-08' '2015-08' '2015-08'],3,3,17.0,51.0,29.0,9.0,2015-08,2015-08
491910.0,['ZP03'],[ 4.],['2015-08'],1,1,4.0,4.0,4.0,4.0,2015-08,2015-08
164231.0,['ZP01'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
393610.0,['ZP02' 'ZP01'],[ 25.65832396  25.65832396],['2014-09' '2014-10'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-09,2014-10
459146.0,['ZP01'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
33166.0,['ZP03' 'ZP02'],[ 1.  7.],['2015-06' '2015-08'],2,2,4.0,8.0,7.0,1.0,2015-06,2015-08
295312.0,['ZP03' 'ZP02'],[ 63.   6.],['2015-06' '2015-06'],2,2,34.5,69.0,63.0,6.0,2015-06,2015-06
328082.0,['ZP03' 'ZP02'],[ 25.65832396  23.        ],['2014-09' '2015-08'],2,2,24.32916197975253,48.65832395950506,25.65832395950506,23.0,2014-09,2015-08
491922.0,['ZP03'],[ 5.],['2015-05'],1,1,5.0,5.0,5.0,5.0,2015-05,2015-05
360853.0,['ZP01'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
459158.0,['ZP03'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
164247.0,['ZP03'],[ 2.],['2015-03'],1,1,2.0,2.0,2.0,2.0,2015-03,2015-03
328088.0,['ZP03' 'ZP02' 'ZP01'],[  7.  31.   4.],['2015-08' '2015-08' '2015-08'],3,3,14.0,42.0,31.0,4.0,2015-08,2015-08
411.0,['ZP03'],[ 2.],['2015-04'],1,1,2.0,2.0,2.0,2.0,2015-04,2015-04
459164.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
328094.0,['ZP02'],[ 22.],['2015-08'],1,1,22.0,22.0,22.0,22.0,2015-08,2015-08
360865.0,['ZP01'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
33186.0,['ZP02'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
393635.0,['ZP02'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
65956.0,['ZP03' 'ZP02'],[ 25.65832396  64.        ],['2014-12' '2015-08'],2,2,44.82916197975253,89.65832395950505,64.0,25.65832395950506,2014-12,2015-08
524708.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
295334.0,['ZP02'],[ 14.],['2015-03'],1,1,14.0,14.0,14.0,14.0,2015-03,2015-03
164263.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
328104.0,['ZP03' 'ZP02'],[  4.  29.],['2015-07' '2015-07'],2,2,16.5,33.0,29.0,4.0,2015-07,2015-07
98733.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
393646.0,['ZP01' 'ZP02'],[ 25.65832396  11.        ],['2014-09' '2015-08'],2,2,18.32916197975253,36.65832395950506,25.65832395950506,11.0,2014-09,2015-08
131502.0,['ZP03' 'ZP02'],[  53.  132.],['2015-01' '2015-08'],2,2,92.5,185.0,132.0,53.0,2015-01,2015-08
524718.0,['ZP02'],[ 122.],['2015-08'],1,1,122.0,122.0,122.0,122.0,2015-08,2015-08
360881.0,['ZP01' 'ZP03'],[ 25.65832396   5.        ],['2014-12' '2015-07'],2,2,15.32916197975253,30.65832395950506,25.65832395950506,5.0,2014-12,2015-07
295346.0,['ZP01' 'ZP02' 'ZP03'],[ 39.  41.  23.],['2015-08' '2015-08' '2015-08'],3,3,34.333333333333336,103.0,41.0,23.0,2015-08,2015-08
328116.0,['ZP02'],[ 16.],['2015-08'],1,1,16.0,16.0,16.0,16.0,2015-08,2015-08
524725.0,['ZP03'],[ 15.],['2015-08'],1,1,15.0,15.0,15.0,15.0,2015-08,2015-08
229814.0,['ZP02' 'ZP03'],[ 10.  10.],['2015-03' '2015-07'],2,2,10.0,20.0,10.0,10.0,2015-03,2015-07
197047.0,['ZP03' 'ZP02'],[ 5.  7.],['2015-04' '2015-08'],2,2,6.0,12.0,7.0,5.0,2015-04,2015-08
360888.0,['ZP03' 'ZP02' 'ZP01'],[ 25.65832396  17.           2.        ],['2014-11' '2015-08' '2015-08'],3,3,14.886107986501687,44.65832395950506,25.65832395950506,2.0,2014-11,2015-08
328120.0,['ZP01'],[ 6.],['2015-01'],1,1,6.0,6.0,6.0,6.0,2015-01,2015-01
426423.0,['ZP03' 'ZP02'],[ 2.  8.],['2015-05' '2015-08'],2,2,5.0,10.0,8.0,2.0,2015-05,2015-08
229819.0,['ZP02' 'ZP03'],[ 40.   8.],['2015-08' '2015-08'],2,2,24.0,48.0,40.0,8.0,2015-08,2015-08
197054.0,['ZP02'],[ 13.],['2015-08'],1,1,13.0,13.0,13.0,13.0,2015-08,2015-08
459199.0,['ZP02'],[ 10.],['2015-07'],1,1,10.0,10.0,10.0,10.0,2015-07,2015-07
164288.0,['ZP02'],[ 47.],['2015-03'],1,1,47.0,47.0,47.0,47.0,2015-03,2015-03
131521.0,['ZP02'],[ 2.],['2015-07'],1,1,2.0,2.0,2.0,2.0,2015-07,2015-07
491971.0,['ZP02'],[ 8.],['2015-04'],1,1,8.0,8.0,8.0,8.0,2015-04,2015-04
65988.0,['ZP02'],[ 4.],['2015-03'],1,1,4.0,4.0,4.0,4.0,2015-03,2015-03
295365.0,['ZP02'],[ 1.],['2015-02'],1,1,1.0,1.0,1.0,1.0,2015-02,2015-02
295366.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
328135.0,['ZP02'],[ 84.],['2015-08'],1,1,84.0,84.0,84.0,84.0,2015-08,2015-08
197064.0,['ZP01'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
131529.0,['ZP03'],[ 2.],['2015-03'],1,1,2.0,2.0,2.0,2.0,2015-03,2015-03
457.0,['ZP03'],[ 15.],['2015-08'],1,1,15.0,15.0,15.0,15.0,2015-08,2015-08
426443.0,['ZP03' 'ZP02'],[ 25.65832396  25.65832396],['2014-09' '2014-12'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-09,2014-12
295372.0,['ZP02' 'ZP03'],[ 25.65832396  25.65832396],['2014-11' '2014-12'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-11,2014-12
393676.0,['ZP02' 'ZP01'],[ 1.  7.],['2015-04' '2015-08'],2,2,4.0,8.0,7.0,1.0,2015-04,2015-08
328140.0,['ZP03' 'ZP01'],[ 10.   6.],['2015-08' '2015-08'],2,2,8.0,16.0,10.0,6.0,2015-08,2015-08
524751.0,['ZP03'],[ 4.],['2015-08'],1,1,4.0,4.0,4.0,4.0,2015-08,2015-08
328144.0,['ZP02'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
459217.0,['ZP01' 'ZP02'],[ 25.65832396   1.        ],['2014-12' '2015-06'],2,2,13.32916197975253,26.65832395950506,25.65832395950506,1.0,2014-12,2015-06
33234.0,['ZP03'],[ 1.],['2015-05'],1,1,1.0,1.0,1.0,1.0,2015-05,2015-05
33235.0,['ZP01' 'ZP02'],[ 25.65832396  21.        ],['2014-11' '2015-08'],2,2,23.32916197975253,46.65832395950506,25.65832395950506,21.0,2014-11,2015-08
66003.0,['ZP03'],[ 8.],['2015-05'],1,1,8.0,8.0,8.0,8.0,2015-05,2015-05
295377.0,['ZP02'],[ 11.],['2015-07'],1,1,11.0,11.0,11.0,11.0,2015-07,2015-07
295380.0,['ZP02'],[ 58.],['2015-08'],1,1,58.0,58.0,58.0,58.0,2015-08,2015-08
360919.0,['ZP01' 'ZP02' 'ZP03'],[ 25.65832396  16.          16.        ],['2014-09' '2015-07' '2015-08'],3,3,19.21944131983502,57.65832395950506,25.65832395950506,16.0,2014-09,2015-08
295383.0,['ZP03' 'ZP01'],[ 3.  4.],['2015-01' '2015-07'],2,2,3.5,7.0,4.0,3.0,2015-01,2015-07
131543.0,['ZP01' 'ZP03'],[ 4.  5.],['2015-01' '2015-08'],2,2,4.5,9.0,5.0,4.0,2015-01,2015-08
360922.0,['ZP01' 'ZP03'],[  27.  133.],['2015-05' '2015-08'],2,2,80.0,160.0,133.0,27.0,2015-05,2015-08
164318.0,['ZP02'],[ 13.],['2015-02'],1,1,13.0,13.0,13.0,13.0,2015-02,2015-02
360927.0,['ZP03'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
480.0,['ZP02'],[ 2.],['2015-07'],1,1,2.0,2.0,2.0,2.0,2015-07,2015-07
426465.0,['ZP02' 'ZP03'],[ 7.  7.],['2015-04' '2015-08'],2,2,7.0,14.0,7.0,7.0,2015-04,2015-08
295397.0,['ZP02'],[ 7.],['2015-08'],1,1,7.0,7.0,7.0,7.0,2015-08,2015-08
524775.0,['ZP01' 'ZP03'],[ 25.65832396  10.        ],['2014-12' '2015-03'],2,2,17.82916197975253,35.65832395950506,25.65832395950506,10.0,2014-12,2015-03
524776.0,['ZP03' 'ZP02'],[ 5.  7.],['2015-03' '2015-07'],2,2,6.0,12.0,7.0,5.0,2015-03,2015-07
426476.0,['ZP02' 'ZP03'],[ 25.65832396  11.        ],['2014-12' '2015-08'],2,2,18.32916197975253,36.65832395950506,25.65832395950506,11.0,2014-12,2015-08
197100.0,['ZP02'],[ 2.],['2015-07'],1,1,2.0,2.0,2.0,2.0,2015-07,2015-07
492015.0,['ZP03' 'ZP02'],[ 12.  16.],['2015-08' '2015-08'],2,2,14.0,28.0,16.0,12.0,2015-08,2015-08
98802.0,['ZP01'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
229875.0,['ZP03' 'ZP02'],[ 12.  25.],['2015-08' '2015-08'],2,2,18.5,37.0,25.0,12.0,2015-08,2015-08
459252.0,['ZP01'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
197108.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
131575.0,['ZP03'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
131576.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
524793.0,['ZP02'],[ 2.],['2015-01'],1,1,2.0,2.0,2.0,2.0,2015-01,2015-01
426489.0,['ZP03'],[ 2.],['2015-01'],1,1,2.0,2.0,2.0,2.0,2015-01,2015-01
229884.0,['ZP01' 'ZP02' 'ZP03'],[ 25.65832396  25.65832396   1.        ],['2014-11' '2014-12' '2015-08'],3,3,17.43888263967004,52.31664791901012,25.65832395950506,1.0,2014-11,2015-08
492028.0,['ZP02'],[ 12.],['2015-06'],1,1,12.0,12.0,12.0,12.0,2015-06,2015-06
459263.0,['ZP01' 'ZP03'],[  9.  32.],['2015-06' '2015-08'],2,2,20.5,41.0,32.0,9.0,2015-06,2015-08
229887.0,['ZP02' 'ZP03'],[ 8.  5.],['2015-06' '2015-06'],2,2,6.5,13.0,8.0,5.0,2015-06,2015-06
33283.0,['ZP03' 'ZP02'],[  3.  17.],['2015-07' '2015-08'],2,2,10.0,20.0,17.0,3.0,2015-07,2015-08
328195.0,['ZP03' 'ZP02'],[ 240.  293.],['2015-08' '2015-08'],2,2,266.5,533.0,293.0,240.0,2015-08,2015-08
492038.0,['ZP01'],[ 8.],['2015-06'],1,1,8.0,8.0,8.0,8.0,2015-06,2015-06
66055.0,['ZP03'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
229896.0,['ZP01' 'ZP03'],[ 25.65832396  21.        ],['2014-10' '2015-08'],2,2,23.32916197975253,46.65832395950506,25.65832395950506,21.0,2014-10,2015-08
393735.0,['ZP03' 'ZP02'],[ 8.  6.],['2015-04' '2015-05'],2,2,7.0,14.0,8.0,6.0,2015-04,2015-05
360974.0,['ZP03'],[ 4.],['2015-06'],1,1,4.0,4.0,4.0,4.0,2015-06,2015-06
131600.0,['ZP03' 'ZP01'],[ 25.65832396   1.        ],['2014-11' '2015-07'],2,2,13.32916197975253,26.65832395950506,25.65832395950506,1.0,2014-11,2015-07
164369.0,['ZP03' 'ZP01'],[ 25.65832396  25.65832396],['2014-09' '2014-12'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-09,2014-12
530.0,['ZP01'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
33297.0,['ZP03' 'ZP02'],[ 25.65832396   3.        ],['2014-11' '2015-05'],2,2,14.32916197975253,28.65832395950506,25.65832395950506,3.0,2014-11,2015-05
532.0,['ZP02' 'ZP01' 'ZP03'],[ 5.  5.  5.],['2015-01' '2015-01' '2015-08'],3,3,5.0,15.0,5.0,5.0,2015-01,2015-08
426517.0,['ZP01' 'ZP03' 'ZP02'],[  8.   9.  33.],['2015-03' '2015-08' '2015-08'],3,3,16.666666666666668,50.0,33.0,8.0,2015-03,2015-08
528.0,['ZP02'],[ 5.],['2015-06'],1,1,5.0,5.0,5.0,5.0,2015-06,2015-06
197138.0,['ZP02'],[ 11.],['2015-08'],1,1,11.0,11.0,11.0,11.0,2015-08,2015-08
426518.0,['ZP03'],[ 11.],['2015-08'],1,1,11.0,11.0,11.0,11.0,2015-08,2015-08
295449.0,['ZP02'],[ 15.],['2015-08'],1,1,15.0,15.0,15.0,15.0,2015-08,2015-08
98836.0,['ZP02'],[ 21.],['2015-08'],1,1,21.0,21.0,21.0,21.0,2015-08,2015-08
197147.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
131612.0,['ZP02'],[ 4.],['2015-06'],1,1,4.0,4.0,4.0,4.0,2015-06,2015-06
393757.0,['ZP02'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
541.0,['ZP02'],[ 5.],['2015-07'],1,1,5.0,5.0,5.0,5.0,2015-07,2015-07
543.0,['ZP03'],[ 8.],['2015-04'],1,1,8.0,8.0,8.0,8.0,2015-04,2015-04
164384.0,['ZP02' 'ZP03'],[ 26.   7.],['2015-05' '2015-08'],2,2,16.5,33.0,26.0,7.0,2015-05,2015-08
459297.0,['ZP02' 'ZP03'],[ 82.  24.],['2015-08' '2015-08'],2,2,53.0,106.0,82.0,24.0,2015-08,2015-08
360992.0,['ZP03'],[ 23.],['2015-08'],1,1,23.0,23.0,23.0,23.0,2015-08,2015-08
328227.0,['ZP02'],[ 1.],['2015-05'],1,1,1.0,1.0,1.0,1.0,2015-05,2015-05
459303.0,['ZP03'],[ 2.],['2015-03'],1,1,2.0,2.0,2.0,2.0,2015-03,2015-03
66088.0,['ZP01' 'ZP02'],[ 25.65832396   3.        ],['2014-09' '2015-08'],2,2,14.32916197975253,28.65832395950506,25.65832395950506,3.0,2014-09,2015-08
524841.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
66089.0,['ZP03'],[ 16.],['2015-01'],1,1,16.0,16.0,16.0,16.0,2015-01,2015-01
229931.0,['ZP03'],[ 4.],['2015-07'],1,1,4.0,4.0,4.0,4.0,2015-07,2015-07
66092.0,['ZP01'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
262697.0,['ZP03'],[ 4.],['2015-08'],1,1,4.0,4.0,4.0,4.0,2015-08,2015-08
524846.0,['ZP02' 'ZP03'],[ 25.65832396  25.65832396],['2014-09' '2014-10'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-09,2014-10
98863.0,['ZP01' 'ZP02'],[ 11.  65.],['2015-05' '2015-08'],2,2,38.0,76.0,65.0,11.0,2015-05,2015-08
