"EID","TYPECODE","DJDATE","IFHOME"
"305477","2983602","2013-09","1"
"305477","3168399","2013-11","1"
"305477","3108613","2013-11","1"
"305477","2997826","2013-09","1"
"305477","3136649","2013-11","1"
"305477","2987915","2013-09","1"
"305477","3010741","2013-09","1"
"305477","3102484","2013-11","1"
"305477","3127476","2013-11","1"
"305477","3069633","2013-10","1"
"305477","3069393","2013-10","1"
"305477","3168095","2013-11","1"
"305477","3101390","2013-11","1"
"305477","2988886","2013-09","1"
"305477","3073795","2013-10","1"
"305477","3085670","2013-10","1"
"305477","3110045","2013-11","1"
"305477","3136835","2013-11","1"
"305477","3014636","2013-09","1"
"305477","3075021","2013-10","1"
"305477","3084426","2013-10","1"
"305477","3091650","2013-10","1"
"305477","3183549","2013-12","1"
"305477","2972146","2013-09","1"
"305477","3082119","2013-10","1"
"305477","3171636","2013-11","1"
"305477","4933745","2015-01","1"
"305477","4842951","2014-12","1"
"305477","3964974","2014-01","1"
"305477","4198232","2014-05","1"
"305477","3069372","2013-10","1"
"305477","3136815","2013-11","1"
"308022","5044579","2015-03","1"
"315330","4525362","2014-09","0"
"322480","4197999","2014-05","1"
"324570","5263433","2015-05","0"
"324570","4944499","2015-01","1"
"324570","4944500","2015-01","1"
"324570","4972666","2015-01","1"
"326907","5233417","2015-04","1"
"326907","5245794","2015-04","1"
"326907","5502123","2015-07","1"
"326907","5187955","2015-04","1"
"326907","5284225","2015-05","1"
"326907","5261880","2015-05","1"
"326907","5319577","2015-05","1"
"326907","5615999","2015-07","1"
"326907","5307359","2015-05","1"
"326907","5266554","2015-05","1"
"332768","5179377","2015-04","0"
"336040","5492855","2015-07","1"
"337983","3231340","2013-12","0"
"337983","3206961","2013-12","0"
"360824","4588726","2014-09","1"
"360824","5616837","2015-07","1"
"365563","4443075","2014-08","0"
"365563","4932206","2015-01","0"
"365840","4834424","2014-12","1"
"365840","5627505","2015-07","0"
"372986","4269366","2014-06","1"
"375724","4833877","2014-12","1"
"375724","4652712","2014-10","1"
"382926","5721557","2015-08","0"
"386145","5665023","2015-08","0"
"388487","5492855","2015-07","1"
"392008","4311650","2014-07","1"
"392008","4228795","2014-06","1"
"392008","5573845","2015-07","1"
"392008","4313087","2014-07","1"
"392008","4126036","2014-04","1"
"392008","5355685","2015-05","1"
"393460","3239152","2013-12","1"
"395443","3222408","2013-12","1"
"395729","5209055","2015-04","1"
"396823","5339736","2015-05","1"
"396823","4781473","2014-11","1"
"397140","3242670","2013-12","0"
"397140","5438898","2015-06","0"
"397140","4267516","2014-06","0"
"397140","5491250","2015-07","0"
"397779","3198090","2013-12","1"
"397779","3242672","2013-12","1"
"397779","3218777","2013-12","1"
"397779","3201246","2013-12","1"
"397779","3979317","2014-01","1"
"397779","4632493","2014-10","1"
"397779","4326000","2014-07","1"
"397779","5573484","2015-07","1"
"397779","4250230","2014-06","1"
"397779","4895222","2014-12","1"
"397779","4421102","2014-08","1"
"397779","5121721","2015-03","1"
"397779","5455770","2015-06","1"
"397779","4740880","2014-11","1"
"397779","5738576","2015-08","1"
"397779","4509885","2014-09","1"
"397779","4536033","2014-09","0"
"397779","4284067","2014-06","1"
"398892","5649054","2015-08","0"
"398892","3065673","2013-10","0"
"398892","4482731","2014-08","1"
"398892","5606445","2015-07","0"
"398892","5659247","2015-08","0"
"398892","4337654","2014-07","0"
"398892","5148155","2015-03","0"
"398892","5373515","2015-06","0"
"398892","5603734","2015-07","0"
"398892","4358897","2014-07","1"
"398892","5653778","2015-08","0"
"398892","4187803","2014-05","0"
"398892","5448872","2015-06","0"
"398892","4747108","2014-11","0"
"398892","5652450","2015-08","0"
"398892","4865122","2014-12","0"
"398892","4407887","2014-07","1"
"398892","5783766","2015-08","0"
"398892","5010725","2015-02","0"
"398892","4919230","2015-01","1"
"412759","3134741","2013-11","1"
"412759","3102957","2013-11","1"
"412759","3040888","2013-10","1"
"412759","4028240","2014-02","1"
"412759","4068811","2014-03","1"
"412759","4068814","2014-03","1"
"412759","3986329","2014-01","1"
"412759","4522720","2014-09","1"
"412759","4737539","2014-11","1"
"412759","4585680","2014-09","1"
"412759","4047460","2014-03","1"
"412759","5341625","2015-05","1"
"412759","4443115","2014-08","1"
"412759","4136147","2014-04","1"
"412759","4417882","2014-08","1"
"412759","5678780","2015-08","1"
"412759","5782648","2015-08","1"
"412759","4668420","2014-10","0"
"412759","4611274","2014-10","0"
"412759","4056177","2014-03","1"
"412759","4868343","2014-12","1"
"416186","4345134","2014-07","1"
"417490","3092583","2013-10","0"
"417490","4833459","2014-12","0"
"417490","5781109","2015-08","0"
"419578","3129033","2013-11","1"
"419578","4022263","2014-02","1"
"423802","3032636","2013-09","1"
"423802","3234891","2013-12","1"
"423802","4392321","2014-07","1"
"423802","5035773","2015-03","1"
"425027","4471209","2014-08","0"
"427830","3068554","2013-10","1"
"427830","4210457","2014-05","1"
"427830","4684323","2014-10","1"
"430314","4705164","2014-11","1"
"433157","5610766","2015-07","0"
"433157","5688362","2015-08","0"
"434427","5505481","2015-07","1"
"435255","4451330","2014-08","1"
"435255","4805814","2014-12","1"
"435255","4849722","2014-12","1"
"435255","4783890","2014-11","1"
"435255","3129174","2013-11","1"
"437247","4983423","2015-02","1"
"437247","5636473","2015-07","1"
"437271","3239960","2013-12","1"
"437462","3110927","2013-11","1"
"437462","4773708","2014-11","0"
"437462","4725429","2014-11","1"
"446709","4811341","2014-12","0"
"450878","2989892","2013-09","1"
"450878","3132653","2013-11","1"
"450878","3104953","2013-11","0"
"450878","4307544","2014-07","1"
"450878","2989892","2013-09","1"
"450878","3132653","2013-11","1"
"450878","3104953","2013-11","0"
"450878","4307544","2014-07","1"
"451102","4278641","2014-06","1"
"451102","4840379","2014-12","1"
"456624","5610765","2015-07","1"
"458263","5780537","2015-08","1"
"458263","5319963","2015-05","1"
"458263","4786314","2014-11","1"
"458263","4769017","2014-11","1"
"458263","5782775","2015-08","0"
"458263","4114458","2014-04","1"
"458263","4399640","2014-07","1"
"458263","4115178","2014-04","1"
"458263","5015460","2015-02","0"
"458263","4105376","2014-04","1"
"458263","5436627","2015-06","0"
"458263","5632913","2015-07","0"
"458263","5190611","2015-04","1"
"458263","5198275","2015-04","1"
"458263","4452835","2014-08","1"
"458263","4828237","2014-12","1"
"458263","4817270","2014-12","1"
"458263","5782798","2015-08","0"
"458263","5665378","2015-08","1"
"458263","5079317","2015-03","1"
"458263","4848219","2014-12","1"
"458263","4727024","2014-11","0"
"458263","4887181","2014-12","0"
"458263","3995332","2014-01","1"
"458263","3994965","2014-01","0"
"458263","4014303","2014-02","1"
"458263","4647825","2014-10","0"
"458263","4404876","2014-07","0"
"458263","4392063","2014-07","0"
"458263","4896460","2014-12","1"
"458263","4337734","2014-07","1"
"458263","4236847","2014-06","1"
"458263","4516166","2014-09","0"
"458263","5170660","2015-04","1"
"458263","4800172","2014-12","1"
"458263","5584917","2015-07","1"
"458263","5782557","2015-08","0"
"458263","4860905","2014-12","1"
"458263","4754126","2014-11","1"
"458263","4700544","2014-11","1"
"458263","4003530","2014-01","0"
"458263","4585759","2014-09","0"
"458263","4455374","2014-08","0"
"458263","4986107","2015-02","1"
"458263","4561662","2014-09","1"
"458263","4144978","2014-05","1"
"458263","4048033","2014-03","1"
"458263","4905762","2015-01","0"
"458263","4502433","2014-09","0"
"458263","5170666","2015-04","1"
"458263","5474314","2015-06","1"
"458263","5757628","2015-08","1"
"458263","4320040","2014-07","1"
"458263","4848282","2014-12","1"
"458263","5584921","2015-07","1"
"458263","5782664","2015-08","0"
"458263","5462665","2015-06","0"
"458263","4718758","2014-11","0"
"458263","5461222","2015-06","1"
"458263","5549165","2015-07","1"
"458263","4008036","2014-01","0"
"458263","4493687","2014-08","0"
"458263","5602773","2015-07","1"
"458263","4632930","2014-10","1"
"458263","5769698","2015-08","1"
"458263","4056296","2014-03","0"
"458263","4310578","2014-07","0"
"458263","4807397","2014-12","1"
"458263","4590051","2014-09","1"
"458263","4019581","2014-02","0"
"458263","5123472","2015-03","0"
"458263","4391775","2014-07","0"
"458263","4139865","2014-05","0"
"458263","4549572","2014-09","0"
"458263","4740354","2014-11","1"
"458263","5519807","2015-07","1"
"458263","5074618","2015-03","1"
"458263","5455996","2015-06","1"
"458263","4127349","2014-04","1"
"458263","4632722","2014-10","0"
"458263","4632936","2014-10","1"
"458263","4635914","2014-10","0"
"458263","5089586","2015-03","0"
"458263","3997473","2014-01","1"
"458263","5540673","2015-07","1"
"458263","5257991","2015-05","0"
"458263","4431177","2014-08","0"
"458263","4457249","2014-08","0"
"458263","4552774","2014-09","0"
"458263","4412340","2014-08","0"
"458263","4892029","2014-12","1"
"458263","4740352","2014-11","1"
"458263","5021745","2015-02","0"
"458263","5098234","2015-03","1"
"458263","4796722","2014-12","0"
"458263","4632942","2014-10","1"
"458263","4635966","2014-10","0"
"458263","5501090","2015-07","1"
"458263","4039719","2014-03","0"
"458263","5691977","2015-08","0"
"458263","4002532","2014-01","0"
"458263","4316383","2014-07","1"
"458263","4428429","2014-08","0"
"458263","4339136","2014-07","0"
"458263","4090082","2014-04","0"
"458263","4624154","2014-10","0"
"458263","4517728","2014-09","1"
"458263","4695367","2014-11","1"
"458263","5531919","2015-07","0"
"458263","5741040","2015-08","0"
"458263","5504797","2015-07","1"
"458263","4632915","2014-10","1"
"458263","4592496","2014-09","0"
"458263","5770450","2015-08","1"
"458263","4962016","2015-01","0"
"458263","4122590","2014-04","0"
"458263","4656109","2014-10","0"
"458263","4818007","2014-12","1"
"458263","4727019","2014-11","0"
"458263","4632924","2014-10","1"
"458263","4635926","2014-10","0"
"458263","4641982","2014-10","1"
"458263","4316376","2014-07","1"
"458263","4436080","2014-08","1"
"458263","4396908","2014-07","1"
"458263","4517723","2014-09","1"
"458263","5253742","2015-05","1"
"458263","5744686","2015-08","1"
"458263","5159484","2015-04","1"
"458263","4080765","2014-04","0"
"458263","3995543","2014-01","1"
"458263","3983685","2014-01","1"
"458263","4920688","2015-01","1"
"458263","5098238","2015-03","1"
"458263","4914220","2015-01","1"
"458263","5687922","2015-08","0"
"458263","5764479","2015-08","0"
"458263","5264323","2015-05","0"
"458263","5773989","2015-08","1"
"458263","4940775","2015-01","1"
"458263","4132607","2014-04","1"
"458263","4466932","2014-08","1"
"458263","4982481","2015-02","1"
"458263","4339299","2014-07","1"
"458263","4228999","2014-06","1"
"458263","5178251","2015-04","0"
"458263","5284292","2015-05","1"
"458263","4821741","2014-12","0"
"458263","4584374","2014-09","0"
"458263","5185440","2015-04","1"
"458263","5736118","2015-08","1"
"458263","5630234","2015-07","0"
"458263","4751220","2014-11","1"
"458263","4492949","2014-08","0"
"458263","4456071","2014-08","0"
"458263","5046274","2015-03","0"
"458263","5662675","2015-08","0"
"458263","5454355","2015-06","1"
"458263","3966129","2014-01","1"
"458263","4254067","2014-06","1"
"458263","4399277","2014-07","1"
"458263","4563591","2014-09","0"
"458263","4963066","2015-01","1"
"458263","5258040","2015-05","0"
"458263","4393547","2014-07","1"
"458263","4801158","2014-12","1"
"458263","4467835","2014-08","1"
"458263","4511623","2014-09","1"
"458263","4914164","2015-01","1"
"458263","5569596","2015-07","1"
"458263","4883011","2014-12","0"
"458263","4649536","2014-10","0"
"458263","4992672","2015-02","1"
"458263","5602653","2015-07","0"
"458263","5397497","2015-06","1"
"458263","5321390","2015-05","1"
"458263","4621435","2014-10","1"
"458263","4149756","2014-05","0"
"458263","4762898","2014-11","1"
"458263","4883007","2014-12","0"
"458263","5670310","2015-08","1"
"458263","5769707","2015-08","1"
"458263","5280772","2015-05","1"
"458263","5674605","2015-08","0"
"458263","4847343","2014-12","0"
"458263","5633222","2015-07","0"
"458263","3975280","2014-01","0"
"458263","4140197","2014-05","0"
"458263","4537980","2014-09","0"
"458263","4857563","2014-12","1"
"458263","4816506","2014-12","1"
"458263","5289609","2015-05","1"
"458263","5466689","2015-06","0"
"458263","3989489","2014-01","0"
"458263","4139900","2014-05","0"
"458263","4747279","2014-11","0"
"458263","4475465","2014-08","1"
"458263","5288925","2015-05","1"
"458263","4872346","2014-12","0"
"458263","5279510","2015-05","1"
"458263","5690733","2015-08","1"
"458263","5347842","2015-05","1"
"458263","5091094","2015-03","1"
"458263","5769023","2015-08","1"
"458263","3965436","2014-01","1"
"458263","5610463","2015-07","1"
"458263","5112092","2015-03","1"
"458263","5446193","2015-06","0"
"458263","5424843","2015-06","0"
"458263","4743352","2014-11","0"
"458263","4139686","2014-05","0"
"458263","4279416","2014-06","0"
"458263","4587675","2014-09","0"
"458263","5087207","2015-03","1"
"458263","4731964","2014-11","0"
"458263","5764967","2015-08","1"
"458263","4943997","2015-01","1"
"458263","4509052","2014-09","0"
"458263","4103429","2014-04","1"
"458263","4969141","2015-01","1"
"458263","4139717","2014-05","0"
"458263","4149753","2014-05","0"
"458263","4558782","2014-09","1"
"458263","5269354","2015-05","1"
"458263","5306579","2015-05","1"
"458263","5678657","2015-08","1"
"458263","4797225","2014-12","0"
"458263","4898710","2015-01","0"
"458263","5396286","2015-06","1"
"458263","5167973","2015-04","1"
"458263","5757391","2015-08","1"
"458263","4335739","2014-07","1"
"458263","5516428","2015-07","0"
"458263","5629584","2015-07","1"
"458263","3977025","2014-01","1"
"458263","4163567","2014-05","1"
"458263","4537746","2014-09","1"
"458263","4602762","2014-10","1"
"458263","4749321","2014-11","1"
"458263","4681887","2014-10","1"
"458263","4479177","2014-08","1"
"458263","4843399","2014-12","0"
"458263","5446298","2015-06","1"
"458263","5781806","2015-08","1"
"458263","5658876","2015-08","0"
"458263","5285656","2015-05","0"
"458263","4234296","2014-06","1"
"458263","4237898","2014-06","1"
"458263","4707092","2014-11","1"
"458263","4536965","2014-09","1"
"458263","5239098","2015-04","1"
"458263","4806682","2014-12","1"
"458263","4095418","2014-04","1"
"458263","5620847","2015-07","0"
"458263","4513619","2014-09","0"
"458263","4489777","2014-08","1"
"458263","4833393","2014-12","0"
"458263","4825327","2014-12","0"
"458263","4229934","2014-06","1"
"458263","4308258","2014-07","1"
"458263","4517714","2014-09","1"
"458263","5253615","2015-05","1"
"458263","4988032","2015-02","1"
"458263","5319809","2015-05","0"
"458263","5515664","2015-07","1"
"458263","5127788","2015-03","1"
"458263","5678665","2015-08","1"
"458263","5347847","2015-05","1"
"458263","5659389","2015-08","0"
"458263","5550728","2015-07","0"
"458263","5690735","2015-08","1"
"458263","5049954","2015-03","1"
"458263","5422942","2015-06","1"
"458263","4207862","2014-05","1"
"458263","5240109","2015-04","1"
"458263","5775657","2015-08","1"
"458263","4280266","2014-06","1"
"458263","4129948","2014-04","1"
"458263","4934495","2015-01","1"
"458263","4224175","2014-06","1"
"458263","5568774","2015-07","1"
"458263","4332138","2014-07","0"
"458263","5764958","2015-08","1"
"458263","5446282","2015-06","0"
"458263","5773999","2015-08","0"
"458263","4162148","2014-05","0"
"458263","5132536","2015-03","1"
"458263","4732011","2014-11","0"
"458263","4470955","2014-08","1"
"458263","5631161","2015-07","1"
"458263","5321896","2015-05","0"
